city,lat,lng,country,iso3,local_name,population,continent
Huaibei,33.9562,116.789,China,CHN,Anhui,2158000.0,Asia
Xining,36.6239,101.7787,China,CHN,Qinghai,2154000.0,Asia
Harare,-17.8292,31.0522,Zimbabwe,ZWE,Harare,2150000.0,Africa
Yan’an,36.5952,109.4863,China,CHN,Shaanxi,2150000.0,Asia
Havana,23.1367,-82.3589,Cuba,CUB,La Habana,2141652.0,North America
Phnom Penh,11.5696,104.921,Cambodia,KHM,Phnom Penh,2129371.0,Asia
Fukuoka,33.6,130.4167,Japan,JPN,Fukuoka,2128000.0,Asia
Mogadishu,2.0408,45.3425,Somalia,SOM,Banaadir,2120000.0,Africa
Jincheng,35.4906,112.8483,China,CHN,Shanxi,2120000.0,Asia
Puning,23.2993,116.1586,China,CHN,Guangdong,2118200.0,Asia
Lishui,28.45,119.9167,China,CHN,Zhejiang,2116957.0,Asia
Qingyang,24.8141,118.5792,China,CHN,Fujian,2111000.0,Asia
Riverside,33.9381,-117.3948,United States,USA,California,2107852.0,North America
Baltimore,39.3051,-76.6144,United States,USA,Maryland,2106068.0,North America
Haiphong,20.8,106.6667,Vietnam,VNM,Hải Phòng,2103500.0,Asia
Las Vegas,36.2333,-115.2654,United States,USA,Nevada,2104198.0,North America
Laibin,23.7333,109.2333,China,CHN,Guangxi,2099711.0,Asia
Rawalpindi,33.6007,73.0679,Pakistan,PAK,Punjab,2098231.0,Asia
Kumasi,6.6833,-1.6167,Ghana,GHA,Ashanti,2069350.0,Africa
Portland,45.5372,-122.65,United States,USA,Oregon,2074775.0,North America
Vadodara,22.3,73.2,India,IND,Gujarāt,2065771.0,Asia
Perth,-31.9522,115.8589,Australia,AUS,Western Australia,2059484.0,Oceania
San Antonio,29.4658,-98.5253,United States,USA,Texas,2049293.0,North America
Vishākhapatnam,17.7333,83.3167,India,IND,Andhra Pradesh,2035922.0,Asia
Gujranwala,32.15,74.1833,Pakistan,PAK,Punjab,2027001.0,Asia
Gaziantep,37.0667,37.3833,Turkey,TUR,Gaziantep,2028563.0,Europe
Fushun,41.8708,123.8917,China,CHN,Liaoning,2024000.0,Asia
St. Louis,38.6358,-90.2451,United States,USA,Missouri,2024074.0,North America
Bamako,12.6458,-7.9922,Mali,MLI,Bamako,2009109.0,Africa
Quito,-0.2186,-78.5097,Ecuador,ECU,Pichincha,2011388.0,South America
Minsk,53.9022,27.5618,Belarus,BLR,Minsk,2009786.0,Europe
Pingxiang,27.6333,113.85,China,CHN,Jiangxi,2001027.0,Asia
Chongzuo,22.4167,107.3667,China,CHN,Guangxi,1994285.0,Asia
Şanlıurfa,37.1583,38.7917,Turkey,TUR,Şanlıurfa,1985753.0,Europe
Kananga,-5.897,22.4488,Congo (Kinshasa),COD,Kasaï Central,1971704.0,Africa
Peshawar,34.0,71.5,Pakistan,PAK,Khyber Pakhtunkhwa,1970042.0,Asia
Sapporo,43.0621,141.3544,Japan,JPN,Hokkaidō,1961690.0,Asia
Hezhou,24.4164,111.5478,China,CHN,Guangxi,1954072.0,Asia
Jixi,45.2937,130.965,China,CHN,Heilongjiang,1950000.0,Asia
Caracas,10.5,-66.9333,Venezuela,VEN,Distrito Capital,1943901.0,South America
Fuxin,42.0127,121.6486,China,CHN,Liaoning,1930000.0,Asia
Aleppo,36.2,37.15,Syria,SYR,Ḩalab,1916781.0,Asia
Almaty,43.25,76.9,Kazakhstan,KAZ,Almaty,1916822.0,Asia
Dayr az Zawr,35.3333,40.15,Syria,SYR,Dayr az Zawr,1918000.0,Asia
Vienna,48.2083,16.3731,Austria,AUT,Wien,1911191.0,Europe
Leeds,53.7997,-1.5492,United Kingdom,GBR,Leeds,1901934.0,Europe
Sacramento,38.5667,-121.4683,United States,USA,California,1898019.0,North America
Blantyre,-15.7861,35.0058,Malawi,MWI,Blantyre,1895973.0,Africa
Tainan,22.9833,120.1833,Taiwan,TWN,Tainan,1883831.0,Asia
Zhuhai,22.2769,113.5678,China,CHN,Guangdong,1891100.0,Asia
Bucharest,44.4,26.0833,Romania,ROU,Bucureşti,1883425.0,Europe
Wuwei,37.9278,102.6329,China,CHN,Gansu,1890000.0,Asia
Bhopāl,23.25,77.4167,India,IND,Madhya Pradesh,1883381.0,Asia
Curitiba,-25.4297,-49.2719,Brazil,BRA,Paraná,1879355.0,South America
Multan,30.1978,71.4711,Pakistan,PAK,Punjab,1871843.0,Asia
Xiping,40.08,113.3,China,CHN,Shanxi,1873000.0,Asia
Asunción,-25.3,-57.6333,Paraguay,PRY,Asunción,1870000.0,South America
Saidu Sharif,34.75,72.3572,Pakistan,PAK,Khyber Pakhtunkhwa,1860310.0,Asia
Hamburg,53.55,10.0,Germany,DEU,Hamburg,1841179.0,Europe
Meru,0.05,37.65,Kenya,KEN,Meru,1833000.0,Africa
Brazzaville,-4.2667,15.2833,Congo (Brazzaville),COG,Brazzaville,1827000.0,Africa
Orlando,28.4772,-81.3369,United States,USA,Florida,1822394.0,North America
Mersin,36.8,34.6167,Turkey,TUR,Mersin,1814468.0,Europe
Kyōto,35.0111,135.7669,Japan,JPN,Kyōto,1805000.0,Asia
Manaus,-3.1,-60.0167,Brazil,BRA,Amazonas,1802014.0,South America
Liaoyang,41.2643,123.1772,China,CHN,Liaoning,1800000.0,Asia
Baiyin,36.5448,104.1766,China,CHN,Gansu,1799000.0,Asia
San Jose,37.3019,-121.8486,United States,USA,California,1798103.0,North America
Warsaw,52.2167,21.0333,Poland,POL,Mazowieckie,1790658.0,Europe
Shengli,37.45,118.4667,China,CHN,Shandong,1790000.0,Asia
Lubumbashi,-11.6697,27.4581,Congo (Kinshasa),COD,Haut-Katanga,1786397.0,Africa
Haikou,20.02,110.32,China,CHN,Hainan,1776141.0,Asia
Damascus,33.5131,36.2919,Syria,SYR,Dimashq,1754000.0,Asia
Shuyangzha,34.1299,118.7734,China,CHN,Jiangsu,1770000.0,Asia
Brussels,50.8333,4.3333,Belgium,BEL,Brussels-Capital Region,1743000.0,Europe
Eşfahān,32.6447,51.6675,Iran,IRN,Eşfahān,1756126.0,Asia
Budapest,47.4983,19.0408,Hungary,HUN,Budapest,1752286.0,Europe
Heihe,50.2458,127.4886,China,CHN,Heilongjiang,1750000.0,Asia
Lusaka,-15.4167,28.2833,Zambia,ZMB,Lusaka,1742979.0,Africa
Hyderabad City,25.3792,68.3683,Pakistan,PAK,Sindh,1732693.0,Asia
Diyarbakır,37.9108,40.2367,Turkey,TUR,Diyarbakır,1732396.0,Europe
Chinchvad,18.6278,73.8131,India,IND,Mahārāshtra,1729320.0,Asia
Shuozhou,39.3408,112.4292,China,CHN,Shanxi,1714857.0,Asia
Cleveland,41.4767,-81.6804,United States,USA,Ohio,1710093.0,North America
Pittsburgh,40.4396,-79.9762,United States,USA,Pennsylvania,1703266.0,North America
Patna,25.61,85.1414,India,IND,Bihār,1684222.0,Asia
Mosul,36.3667,43.1167,Iraq,IRQ,Nīnawá,1694000.0,Asia
Austin,30.3004,-97.7522,United States,USA,Texas,1687311.0,North America
Sanzhou,30.82,108.4,China,CHN,Chongqing,1680000.0,Asia
Mecca,21.4225,39.8261,Saudi Arabia,SAU,Makkah al Mukarramah,1675368.0,Asia
Conakry,9.5092,-13.7122,Guinea,GIN,Conakry,1667864.0,Africa
Kampala,0.3136,32.5811,Uganda,UGA,Kampala,1659600.0,Africa
Ecatepec,19.6097,-99.06,Mexico,MEX,México,1656107.0,North America
Cincinnati,39.1413,-84.5061,United States,USA,Ohio,1662691.0,North America
Makassar,-5.1331,119.4136,Indonesia,IDN,Sulawesi Selatan,1651146.0,Asia
Yushan,31.3867,120.9766,China,CHN,Jiangsu,1651200.0,Asia
Ludhiāna,30.9083,75.8486,India,IND,Punjab,1649000.0,Asia
Newcastle,55.0077,-1.6578,United Kingdom,GBR,Newcastle upon Tyne,1650000.0,Europe
Depok,-6.394,106.8225,Indonesia,IDN,Jawa Barat,1631951.0,Asia
Zhongli,24.965,121.2168,Taiwan,TWN,Taoyuan,1632616.0,Asia
Kansas City,39.1239,-94.5541,United States,USA,Missouri,1636715.0,North America
Ouagadougou,12.3572,-1.5353,Burkina Faso,BFA,Centre,1626950.0,Africa
Davao,7.0667,125.6,Philippines,PHL,Davao,1632991.0,Asia
Manhattan,40.7834,-73.9662,United States,USA,New York,1628706.0,North America
Semarang,-6.9667,110.4167,Indonesia,IDN,Jawa Tengah,1621384.0,Asia
Yinchuan,38.4795,106.2254,China,CHN,Ningxia,1616000.0,Asia
Caloocan City,14.65,120.9667,Philippines,PHL,Caloocan,1583978.0,Asia
Novosibirsk,55.0333,82.9167,Russia,RUS,Novosibirskaya Oblast’,1602915.0,Europe
Chengtangcun,35.0833,117.15,China,CHN,Shandong,1603659.0,Asia
Āgra,27.18,78.02,India,IND,Uttar Pradesh,1585705.0,Asia
Karaj,35.8327,50.9915,Iran,IRN,Alborz,1592492.0,Asia
Indianapolis,39.7771,-86.1458,United States,USA,Indiana,1588961.0,North America
Jingdezhen,29.2942,117.2036,China,CHN,Jiangxi,1587477.0,Asia
Puebla,19.0333,-98.1833,Mexico,MEX,Puebla,1576259.0,North America
Kalyān,19.2502,73.1602,India,IND,Mahārāshtra,1576614.0,Asia
Madurai,9.9197,78.1194,India,IND,Tamil Nādu,1561129.0,Asia
Benxi,41.292,123.761,China,CHN,Liaoning,1567000.0,Asia
Jamshedpur,22.8,86.1833,India,IND,Jharkhand,1558000.0,Asia
Recife,-8.0539,-34.8808,Brazil,BRA,Pernambuco,1555039.0,South America
Columbus,39.9862,-82.985,United States,USA,Ohio,1562009.0,North America
Tabrīz,38.0833,46.2833,Iran,IRN,Āz̄arbāyjān-e Sharqī,1558693.0,Asia
Maracaibo,10.6333,-71.6333,Venezuela,VEN,Zulia,1551539.0,South America
Zhangjiajie,29.1255,110.4844,China,CHN,Hunan,1549200.0,Asia
Beihai,21.4667,109.1,China,CHN,Guangxi,1539251.0,Asia
Shuangyashan,46.6388,131.1545,China,CHN,Heilongjiang,1530000.0,Asia
Kōbe,34.6913,135.183,Japan,JPN,Hyōgo,1513193.0,Asia
Charlotte,35.208,-80.8304,United States,USA,North Carolina,1512923.0,North America
Yucheng,29.9888,103.0007,China,CHN,Sichuan,1512000.0,Asia
Changshu,31.65,120.7333,China,CHN,Jiangsu,1510100.0,Asia
Lianjiang,21.6146,110.2794,China,CHN,Guangdong,1509400.0,Asia
Ximeicun,24.9633,118.3811,China,CHN,Fujian,1508000.0,Asia
Jianguang,28.1958,115.7833,China,CHN,Jiangxi,1507402.0,Asia
Madīnat as Sādis min Uktūbar,29.9361,30.9269,Egypt,EGY,Al Jīzah,1500000.0,Africa
Xushan,30.1697,121.2665,China,CHN,Zhejiang,1502000.0,Asia
Belém,-1.4558,-48.5039,Brazil,BRA,Pará,1499641.0,South America
Guiping,23.4,110.0833,China,CHN,Guangxi,1496904.0,Asia
Leizhou,20.9147,110.0806,China,CHN,Guangdong,1494700.0,Asia
Gwangju,35.1667,126.9167,"Korea, South",KOR,Gwangju,1490092.0,Asia
Nāsik,20.0,73.7833,India,IND,Mahārāshtra,1486053.0,Asia
Porto Alegre,-30.0328,-51.23,Brazil,BRA,Rio Grande do Sul,1484941.0,South America
Valencia,10.1667,-68.0,Venezuela,VEN,Carabobo,1484430.0,South America
Onitsha,6.1667,6.7833,Nigeria,NGA,Anambra,1483000.0,Africa
Virginia Beach,36.7335,-76.0435,United States,USA,Virginia,1478868.0,North America
Daejeon,36.351,127.385,"Korea, South",KOR,Daejeon,1475221.0,Asia
Munich,48.1372,11.5755,Germany,DEU,Bavaria,1471508.0,Europe
Auckland,-36.85,174.7833,New Zealand,NZL,Auckland,1470100.0,Oceania
Yekaterinburg,56.8356,60.6128,Russia,RUS,Sverdlovskaya Oblast’,1468833.0,Europe
Huangshan,29.7132,118.3151,China,CHN,Anhui,1470000.0,Asia
Huazhou,32.6889,112.0447,China,CHN,Henan,1468061.0,Asia
Shīrāz,29.61,52.5425,Iran,IRN,Fārs,1460665.0,Asia
Pizhou,34.3422,118.0097,China,CHN,Jiangsu,1458038.0,Asia
Palembang,-2.9833,104.7644,Indonesia,IDN,Sumatera Selatan,1452456.0,Asia
León de los Aldama,21.1167,-101.6833,Mexico,MEX,Guanajuato,1454793.0,North America
El Kelaa des Srarhna,32.05,-7.4,Morocco,MAR,Marrakech-Safi,1450021.0,Africa
Kharkiv,50.0,36.2292,Ukraine,UKR,Kharkivs’ka Oblast’,1446107.0,Europe
Kawanakajima,35.53,139.705,Japan,JPN,Kanagawa,1437266.0,Asia
Yangshe,31.8775,120.5512,China,CHN,Jiangsu,1432044.0,Asia
Chizhou,30.6583,117.4849,China,CHN,Anhui,1430000.0,Asia
Guyuan,36.008,106.2782,China,CHN,Ningxia,1426000.0,Asia
Rui’an,27.778,120.6526,China,CHN,Zhejiang,1424667.0,Asia
Birstall,52.6736,-1.12,United Kingdom,GBR,Leicester,1424216.0,Europe
Muscat,23.6139,58.5922,Oman,OMN,Masqaţ,1421409.0,Asia
Hebi,35.7497,114.2887,China,CHN,Henan,1419000.0,Asia
Bronx,40.8501,-73.8662,United States,USA,New York,1418207.0,North America
Gaozhou,21.9135,110.8481,China,CHN,Guangdong,1414100.0,Asia
The Hague,52.0767,4.2986,Netherlands,NLD,Zuid-Holland,1406000.0,Europe
Owerri,5.4833,7.0333,Nigeria,NGA,Imo,1401873.0,Africa
Sharjah,25.3575,55.3919,United Arab Emirates,ARE,Ash Shāriqah,1400000.0,Asia
Farīdābād,28.4333,77.3167,India,IND,Haryāna,1394000.0,Asia
Ulaanbaatar,47.9203,106.9172,Mongolia,MNG,Ulaanbaatar,1396288.0,Asia
Goiânia,-16.6806,-49.2564,Brazil,BRA,Goiás,1393575.0,South America
Kayseri,38.7333,35.4833,Turkey,TUR,Kayseri,1389680.0,Europe
Yueqing,28.1188,120.9621,China,CHN,Zhejiang,1389332.0,Asia
Belgrade,44.8167,20.4667,Serbia,SRB,Beograd,1378682.0,Europe
Pingdu,36.7833,119.9556,China,CHN,Shandong,1378900.0,Asia
Milan,45.4669,9.19,Italy,ITA,Lombardy,1366180.0,Europe
Aurangābād,19.88,75.32,India,IND,Mahārāshtra,1371330.0,Asia
Yutan,28.3147,112.554,China,CHN,Hunan,1368117.0,Asia
Wenling,28.3797,121.3718,China,CHN,Zhejiang,1366794.0,Asia
Milwaukee,43.0642,-87.9673,United States,USA,Wisconsin,1365787.0,North America
Sofia,42.6979,23.3217,Bulgaria,BGR,Sofia-Grad,1355142.0,Europe
Adelaide,-34.9289,138.6011,Australia,AUS,South Australia,1345777.0,Oceania
Prague,50.0833,14.4167,Czechia,CZE,"Praha, Hlavní Město",1335084.0,Europe
Samsun,41.2867,36.33,Turkey,TUR,Samsun,1335716.0,Europe
Rājkot,22.2969,70.7984,India,IND,Gujarāt,1335397.0,Asia
Liangshi,27.2578,111.7351,China,CHN,Hunan,1335900.0,Asia
Khulna,22.8167,89.55,Bangladesh,BGD,Khulna,1311100.0,Asia
Córdoba,-31.4167,-64.1833,Argentina,ARG,Córdoba,1329604.0,South America
Guarulhos,-23.4667,-46.5333,Brazil,BRA,São Paulo,1324781.0,South America
Juárez,31.7386,-106.487,Mexico,MEX,Chihuahua,1321004.0,North America
Saitama,35.8617,139.6453,Japan,JPN,Saitama,1320571.0,Asia
Montevideo,-34.8667,-56.1667,Uruguay,URY,Montevideo,1319108.0,South America
Mbuji-Mayi,-6.1209,23.5967,Congo (Kinshasa),COD,Kasaï Oriental,1295000.0,Africa
Fuqing,25.7232,119.3735,China,CHN,Fujian,1316000.0,Asia
Xintai,35.91,117.78,China,CHN,Shandong,1315942.0,Asia
Doha,25.3,51.5333,Qatar,QAT,Ad Dawḩah,1312947.0,Asia
Hiroshima,34.4,132.45,Japan,JPN,Hiroshima,1306589.0,Asia
Meerut,28.99,77.7,India,IND,Uttar Pradesh,1305429.0,Asia
Yushu,44.8249,126.5451,China,CHN,Jilin,1304436.0,Asia
Rongcheng,26.2312,104.0966,China,CHN,Yunnan,1302891.0,Asia
Huazhou,21.654,110.6294,China,CHN,Guangdong,1302100.0,Asia
Yangquan,37.8576,113.5762,China,CHN,Shanxi,1300000.0,Asia
Haicheng,40.8523,122.7474,China,CHN,Liaoning,1293877.0,Asia
Yingtan,28.2333,117.0,China,CHN,Jiangxi,1288615.0,Asia
Huaiyin,33.58,119.03,China,CHN,Jiangsu,1264000.0,Asia
Wuzhong,37.9874,106.1919,China,CHN,Ningxia,1284000.0,Asia
Barranquilla,10.9639,-74.7964,Colombia,COL,Atlántico,1274250.0,South America
Jabalpur,23.1667,79.9333,India,IND,Madhya Pradesh,1267564.0,Asia
Thāne,19.18,72.9633,India,IND,Mahārāshtra,1261517.0,Asia
Zhangye,38.9355,100.4553,China,CHN,Gansu,1270000.0,Asia
Rucheng,32.3852,120.5634,China,CHN,Jiangsu,1267066.0,Asia
Nizhniy Novgorod,56.3269,44.0075,Russia,RUS,Nizhegorodskaya Oblast’,1264075.0,Europe
Comayagüela,14.0833,-87.2167,Honduras,HND,Francisco Morazán,1250000.0,North America
Shaoyang,32.9387,119.8404,China,CHN,Jiangsu,1253548.0,Asia
Dhanbād,23.7928,86.435,India,IND,Jharkhand,1246000.0,Asia
Yichun,47.7235,128.8893,China,CHN,Heilongjiang,1250000.0,Asia
Laiwu,36.1833,117.6667,China,CHN,Shandong,1248636.0,Asia
Jingling,30.6667,113.1667,China,CHN,Hubei,1247400.0,Asia
Kazan,55.7908,49.1144,Russia,RUS,Tatarstan,1243500.0,Europe
Dayan,26.8808,100.2208,China,CHN,Yunnan,1244769.0,Asia
Suwon,37.2858,127.01,"Korea, South",KOR,Gyeonggi,1234300.0,Asia
Jiangyin,31.9087,120.2653,China,CHN,Jiangsu,1241045.0,Asia
Yongcheng,33.9317,116.4459,China,CHN,Henan,1240382.0,Asia
Calgary,51.05,-114.0667,Canada,CAN,Alberta,1239220.0,North America
Cần Thơ,10.0333,105.7833,Vietnam,VNM,Cần Thơ,1237300.0,Asia
Abuja,9.0556,7.4914,Nigeria,NGA,Federal Capital Territory,1235880.0,Africa
Yiwu,29.3081,120.0698,China,CHN,Zhejiang,1234015.0,Asia
Mandalay,21.9769,96.0869,Myanmar,MMR,Mandalay,1225546.0,Asia
Beidao,34.6,105.92,China,CHN,Gansu,1225000.0,Asia
Al Başrah,30.4889,47.81,Iraq,IRQ,Al Başrah,1225793.0,Asia
Shuangshui,26.5944,104.8333,China,CHN,Guizhou,1221000.0,Asia
Vila Velha,3.2167,-51.2167,Brazil,BRA,Amapá,1209091.0,South America
Allahābād,25.455,81.84,India,IND,Uttar Pradesh,1201000.0,Asia
Vārānasi,25.3189,83.0128,India,IND,Uttar Pradesh,1198491.0,Asia
Chelyabinsk,55.15,61.4,Russia,RUS,Chelyabinskaya Oblast’,1202371.0,Europe
Mombasa,-4.05,39.6667,Kenya,KEN,Mombasa,1200000.0,Africa
Providence,41.823,-71.4187,United States,USA,Rhode Island,1203230.0,North America
Qom,34.6461,50.8789,Iran,IRN,Qom,1201158.0,Asia
Maiduguri,11.8333,13.15,Nigeria,NGA,Borno,1197497.0,Africa
Maputo,-25.9153,32.5764,Mozambique,MOZ,Maputo,1191613.0,Africa
Rosario,-32.9575,-60.6394,Argentina,ARG,Santa Fe,1193605.0,South America
Benin City,6.3176,5.6145,Nigeria,NGA,Edo,1190000.0,Africa
Xinyu,27.795,114.9242,China,CHN,Jiangxi,1186700.0,Asia
Pikine,14.75,-17.4,Senegal,SEN,Dakar,1170791.0,Africa
Ahvāz,31.3203,48.6692,Iran,IRN,Khūzestān,1184788.0,Asia
Dublin,53.3497,-6.2603,Ireland,IRL,Dublin,1173179.0,Europe
Jacksonville,30.3322,-81.6749,United States,USA,Florida,1181496.0,North America
Medina,24.4667,39.6,Saudi Arabia,SAU,Al Madīnah al Munawwarah,1180770.0,Asia
Srīnagar,34.0911,74.8061,India,IND,Jammu and Kashmīr,1180570.0,Asia
Omsk,54.9667,73.3833,Russia,RUS,Omskaya Oblast’,1178391.0,Europe
Cilacap,-7.7167,109.017,Indonesia,IDN,Jawa Tengah,1174964.0,Asia
Bandar Lampung,-5.4294,105.2625,Indonesia,IDN,Lampung,1166761.0,Asia
Samara,53.1833,50.1167,Russia,RUS,Samarskaya Oblast’,1169719.0,Europe
Guankou,28.1417,113.625,China,CHN,Hunan,1168056.0,Asia
Ulsan,35.55,129.3167,"Korea, South",KOR,Ulsan,1166033.0,Asia
Dingzhou,38.5158,114.9845,China,CHN,Hebei,1165182.0,Asia
Campinas,-22.9009,-47.0573,Brazil,BRA,São Paulo,1164098.0,South America
Lianyuan,27.6961,111.6659,China,CHN,Hunan,1162928.0,Asia
Rongcheng,29.8239,112.9019,China,CHN,Hubei,1162770.0,Asia
Kaiyuan,36.0656,113.8153,China,CHN,Henan,1160000.0,Asia
Nay Pyi Taw,19.7475,96.115,Myanmar,MMR,Nay Pyi Taw,1160242.0,Asia
Dakar,14.7319,-17.4572,Senegal,SEN,Dakar,1146053.0,Africa
Zhuji,29.7169,120.2314,China,CHN,Zhejiang,1157938.0,Asia
Kigali,-1.9536,30.0606,Rwanda,RWA,Kigali,1156663.0,Africa
Zapopan,20.7167,-103.4,Mexico,MEX,Jalisco,1155790.0,North America
Leiyang,26.4179,112.8457,China,CHN,Hunan,1151554.0,Asia
Santiago,19.45,-70.7,Dominican Republic,DOM,Cibao Norte,1142947.0,North America
Dadukou,26.5849,101.7149,China,CHN,Sichuan,1144000.0,Asia
Xiantao,30.3833,113.4,China,CHN,Hubei,1140100.0,Asia
Amritsar,31.6167,74.85,India,IND,Punjab,1132383.0,Asia
Callao,-12.0611,-77.1333,Peru,PER,Callao,1129854.0,South America
Alīgarh,27.88,78.08,India,IND,Uttar Pradesh,1131160.0,Asia
Yingchuan,34.1511,113.4733,China,CHN,Henan,1131896.0,Asia
Tegucigalpa,14.0942,-87.2067,Honduras,HND,Francisco Morazán,1126534.0,North America
Ciudad Nezahualcóyotl,19.41,-99.03,Mexico,MEX,México,1109363.0,North America
Tripoli,32.8752,13.1875,Libya,LBY,Ţarābulus,1126000.0,Africa
Rostov,47.2333,39.7167,Russia,RUS,Rostovskaya Oblast’,1125299.0,Europe
Nezahualcóyotl,19.4,-98.9889,Mexico,MEX,México,1110565.0,North America
Bhiwandi,19.3,73.0667,India,IND,Mahārāshtra,1125898.0,Asia
Zhoushan,30.0162,122.0988,China,CHN,Zhejiang,1121261.0,Asia
Tbilisi,41.7225,44.7925,Georgia,GEO,Tbilisi,1118035.0,Asia
Ufa,54.7333,55.9667,Russia,RUS,Bashkortostan,1115560.0,Europe
Fès,34.0433,-5.0033,Morocco,MAR,Fès-Meknès,1112072.0,Africa
Sevilla,37.39,-5.99,Spain,ESP,Andalusia,1107000.0,Europe
Mexicali,32.6633,-115.4678,Mexico,MEX,Baja California,1102342.0,North America
Biên Hòa,10.9277,106.8681,Vietnam,VNM,Đồng Nai,1104000.0,Asia
Gwalior,26.215,78.1931,India,IND,Madhya Pradesh,1101981.0,Asia
Ankang,32.6877,109.0235,China,CHN,Shaanxi,1100000.0,Asia
Ikare,7.5304,5.76,Nigeria,NGA,Ondo,1099931.0,Africa
Huambo,-12.7667,15.7333,Angola,AGO,Huambo,1100000.0,Africa
Hegang,47.3139,130.2775,China,CHN,Heilongjiang,1100000.0,Asia
Salt Lake City,40.7777,-111.9306,United States,USA,Utah,1098526.0,North America
Bhilai,21.2167,81.4333,India,IND,Chhattīsgarh,1097000.0,Asia
Yuyao,30.0372,121.1546,China,CHN,Zhejiang,1095000.0,Asia
N’Djamena,12.11,15.05,Chad,TCD,Ville de N’Djaména,1092066.0,Africa
Hanchuan,30.652,113.8274,China,CHN,Hubei,1092700.0,Asia
Gongzhuling,43.5036,124.8088,China,CHN,Jilin,1092692.0,Asia
Irbid,32.5556,35.85,Jordan,JOR,Irbid,1088100.0,Asia
Hāora,22.59,88.31,India,IND,West Bengal,1077075.0,Asia
Cologne,50.9422,6.9578,Germany,DEU,North Rhine-Westphalia,1085664.0,Europe
Krasnoyarsk,56.0167,92.8667,Russia,RUS,Krasnoyarskiy Kray,1083865.0,Europe
Yicheng,31.3697,119.8239,China,CHN,Jiangsu,1082929.0,Asia
São Gonçalo,-22.8269,-43.0539,Brazil,BRA,Rio de Janeiro,1077687.0,South America
Nashville,36.1715,-86.7843,United States,USA,Tennessee,1081903.0,North America
Yerevan,40.1814,44.5144,Armenia,ARG,Yerevan,1075800.0,Asia
Rānchi,23.3556,85.3347,India,IND,Jharkhand,1073440.0,Asia
Nur-Sultan,51.1333,71.4333,Kazakhstan,KAZ,Astana,1078362.0,Asia
Nouakchott,18.0858,-15.9785,Mauritania,MRT,,1077169.0,Africa
Vereeniging,-26.6736,27.9319,South Africa,ZAF,Gauteng,1074000.0,Africa
Richmond,37.5295,-77.4756,United States,USA,Virginia,1075798.0,North America
São Luís,-2.53,-44.3028,Brazil,BRA,Maranhão,1073893.0,South America
San Pedro Sula,15.5,-88.0333,Honduras,HND,Cortés,1073824.0,North America
Taixing,32.1724,120.0142,China,CHN,Jiangsu,1073921.0,Asia
Memphis,35.1046,-89.9773,United States,USA,Tennessee,1066967.0,North America
Goyang,37.6564,126.835,"Korea, South",KOR,Gyeonggi,1061929.0,Asia
Bezwāda,16.5167,80.6167,India,IND,Andhra Pradesh,1048240.0,Asia
Edmonton,53.5344,-113.4903,Canada,CAN,Alberta,1062643.0,North America
Mizhou,35.99,119.3801,China,CHN,Shandong,1060000.0,Asia
Tunis,36.8008,10.18,Tunisia,TUN,Tunis,1056247.0,Africa
Xishan,27.6609,113.4946,China,CHN,Hunan,1060000.0,Asia
Ezhou,30.3972,114.8842,China,CHN,Hubei,1059700.0,Asia
Barquisimeto,10.0678,-69.3467,Venezuela,VEN,Lara,1059092.0,South America
Sendai,38.2683,140.8694,Japan,JPN,Miyagi,1058070.0,Asia
Voronezh,51.6717,39.2106,Russia,RUS,Voronezhskaya Oblast’,1047549.0,Europe
Perm,58.0139,56.2489,Russia,RUS,Permskiy Kray,1048005.0,Europe
Changwon,35.2281,128.6811,"Korea, South",KOR,Gyeongnam,1046054.0,Asia
Zhongwei,37.5139,105.1884,China,CHN,Ningxia,1046000.0,Asia
Shouguang,36.8833,118.7333,China,CHN,Shandong,1039205.0,Asia
Bogor,-6.6,106.8,Indonesia,IDN,Jawa Barat,1030720.0,Asia
Raleigh,35.8325,-78.6435,United States,USA,North Carolina,1038738.0,North America
Cartagena,10.4236,-75.5253,Colombia,COL,Bolívar,1036412.0,South America
Chandīgarh,30.7353,76.7911,India,IND,Chandīgarh,1026459.0,Asia
Bishkek,42.8667,74.5667,Kyrgyzstan,KGZ,Bishkek,1027200.0,Asia
Matola,-25.9667,32.4667,Mozambique,MOZ,Maputo,1032197.0,Africa
Ogbomoso,8.1333,4.25,Nigeria,NGA,Oyo,1032000.0,Africa
Ashgabat,37.95,58.3833,Turkmenistan,TKM,Ahal,1031992.0,Asia
Maceió,-9.6658,-35.735,Brazil,BRA,Alagoas,1029129.0,South America
Niamey,13.5086,2.1111,Niger,NER,Niamey,1026848.0,Africa
Managua,12.15,-86.2667,Nicaragua,NIC,Managua,1028808.0,North America
Patam,1.0678,104.0167,Indonesia,IDN,Kepulauan Riau,1029808.0,Asia
Tekirdağ,40.9833,27.5167,Turkey,TUR,Tekirdağ,1029927.0,Europe
Shubrā al Khaymah,30.1286,31.2422,Egypt,EGY,Al Qalyūbīyah,1025569.0,Africa
Linhai,28.8523,121.1409,China,CHN,Zhejiang,1028813.0,Asia
Monrovia,6.3106,-10.8047,Liberia,LBR,Montserrado,1021762.0,Africa
Wafangdian,39.6271,121.9972,China,CHN,Liaoning,1024876.0,Asia
Zhongxiang,31.169,112.5853,China,CHN,Hubei,1022514.0,Asia
